Time,Pitch,SetPitch,ControlSignal,Kp,1/Ti,Td,UPRIGHT
0.0,180.23,180.0,-2.16,12.0,3.0,0.04,180.0
0.0,180.83,180.0,-8.05,12.0,3.0,0.04,180.0
0.0,180.0,180.0,-8.7,12.0,3.0,0.04,180.0
0.0,178.73,180.0,28.28,12.0,3.0,0.04,180.0
0.0,180.59,180.0,-16.45,12.0,3.0,0.04,180.0
0.0,179.09,180.0,25.89,12.0,3.0,0.04,180.0
0.0,180.95,180.0,-18.68,12.0,3.0,0.04,180.0
0.0,179.05,180.0,24.88,12.0,3.0,0.04,180.0
0.0,181.53,180.0,-27.93,12.0,3.0,0.04,180.0
0.0,179.08,180.0,27.69,12.0,3.0,0.04,180.0
0.0,180.7,180.0,-17.67,12.0,3.0,0.04,180.0
0.0,178.7,180.0,19.22,12.0,3.0,0.04,180.0
0.0,180.36,180.0,-5.34,12.0,3.0,0.04,180.0
0.0,180.08,180.0,-11.54,12.0,3.0,0.04,180.0
0.0,180.5,180.0,-6.85,12.0,3.0,0.04,180.0
0.0,180.63,180.0,-9.74,12.0,3.0,0.04,180.0
0.0,180.79,180.0,-11.3,12.0,3.0,0.04,180.0
0.0,180.4,180.0,-2.59,12.0,3.0,0.04,180.0
0.0,180.69,180.0,-21.84,12.0,3.0,0.04,180.0
0.0,179.46,180.0,4.61,12.0,3.0,0.04,180.0
0.0,178.95,180.0,13.53,12.0,3.0,0.04,180.0
0.0,179.06,180.0,19.93,12.0,3.0,0.04,180.0
0.0,179.83,180.0,-0.12,12.0,3.0,0.04,180.0
0.0,180.06,180.0,-2.2,12.0,3.0,0.04,180.0
0.0,180.05,180.0,-4.07,12.0,3.0,0.04,180.0
0.0,180.65,180.0,-10.47,12.0,3.0,0.04,180.0
0.0,180.0,180.0,9.44,12.0,3.0,0.04,180.0
0.0,180.6,180.0,-13.12,12.0,3.0,0.04,180.0
0.0,179.72,180.0,0.55,12.0,3.0,0.04,180.0
0.0,180.27,180.0,1.94,12.0,3.0,0.04,180.0
0.0,179.89,180.0,1.22,12.0,3.0,0.04,180.0
0.0,180.47,180.0,-13.51,12.0,3.0,0.04,180.0
0.0,179.12,180.0,16.64,12.0,3.0,0.04,180.0
0.0,180.46,180.0,-14.0,12.0,3.0,0.04,180.0
0.0,179.63,180.0,5.62,12.0,3.0,0.04,180.0
0.0,180.75,180.0,-9.72,12.0,3.0,0.04,180.0
0.0,178.98,180.0,17.51,12.0,3.0,0.04,180.0
0.0,180.73,180.0,-6.25,12.0,3.0,0.04,180.0
0.0,179.36,180.0,7.61,12.0,3.0,0.04,180.0
0.0,179.88,180.0,6.7,12.0,3.0,0.04,180.0
0.0,180.65,180.0,-15.62,12.0,3.0,0.04,180.0
0.0,179.35,180.0,13.53,12.0,3.0,0.04,180.0
0.0,180.15,180.0,-5.51,12.0,3.0,0.04,180.0
0.0,179.12,180.0,13.87,12.0,3.0,0.04,180.0
0.0,179.75,180.0,11.8,12.0,3.0,0.04,180.0
0.0,180.32,180.0,-8.49,12.0,3.0,0.04,180.0
0.0,180.72,180.0,-8.55,12.0,3.0,0.04,180.0
0.0,179.38,180.0,11.31,12.0,3.0,0.04,180.0
0.0,180.49,180.0,-5.93,12.0,3.0,0.04,180.0
0.0,179.45,180.0,8.03,12.0,3.0,0.04,180.0
0.0,179.24,180.0,21.51,12.0,3.0,0.04,180.0
0.0,179.88,180.0,10.27,12.0,3.0,0.04,180.0
0.0,180.19,180.0,2.5,12.0,3.0,0.04,180.0
0.0,180.93,180.0,-14.6,12.0,3.0,0.04,180.0
0.0,180.26,180.0,-6.68,12.0,3.0,0.04,180.0
0.0,179.57,180.0,10.63,12.0,3.0,0.04,180.0
0.0,180.03,180.0,-3.63,12.0,3.0,0.04,180.0
0.0,179.62,180.0,4.25,12.0,3.0,0.04,180.0
0.0,179.79,180.0,12.89,12.0,3.0,0.04,180.0
0.0,180.92,180.0,-16.95,12.0,3.0,0.04,180.0
0.0,180.25,180.0,-2.66,12.0,3.0,0.04,180.0
0.0,180.36,180.0,-7.53,12.0,3.0,0.04,180.0
0.0,179.92,180.0,1.2,12.0,3.0,0.04,180.0
0.0,180.4,180.0,-8.73,12.0,3.0,0.04,180.0
0.0,179.39,180.0,7.1,12.0,3.0,0.04,180.0
0.0,179.24,180.0,24.45,12.0,3.0,0.04,180.0
0.0,179.55,180.0,-1.54,12.0,3.0,0.04,180.0
0.0,179.12,180.0,13.09,12.0,3.0,0.04,180.0
0.0,179.89,180.0,12.77,12.0,3.0,0.04,180.0
0.0,180.77,180.0,-5.79,12.0,3.0,0.04,180.0
0.0,179.62,180.0,18.15,12.0,3.0,0.04,180.0
0.0,181.07,180.0,-18.0,12.0,3.0,0.04,180.0
0.0,179.24,180.0,6.07,12.0,3.0,0.04,180.0
0.0,180.14,180.0,3.05,12.0,3.0,0.04,180.0
0.0,180.45,180.0,-16.34,12.0,3.0,0.04,180.0
0.0,179.78,180.0,7.02,12.0,3.0,0.04,180.0
0.0,180.12,180.0,0.79,12.0,3.0,0.04,180.0
0.0,180.25,180.0,-4.12,12.0,3.0,0.04,180.0
0.0,179.32,180.0,20.33,12.0,3.0,0.04,180.0
0.0,180.76,180.0,-18.12,12.0,3.0,0.04,180.0
0.0,178.74,180.0,32.56,12.0,3.0,0.04,180.0
0.0,180.54,180.0,-20.42,12.0,3.0,0.04,180.0
0.0,180.33,180.0,-4.08,12.0,3.0,0.04,180.0
0.0,180.59,180.0,-6.57,12.0,3.0,0.04,180.0
0.0,180.72,180.0,-20.58,12.0,3.0,0.04,180.0
0.0,179.14,180.0,23.61,12.0,3.0,0.04,180.0
0.0,180.67,180.0,-19.15,12.0,3.0,0.04,180.0
0.0,179.92,180.0,2.74,12.0,3.0,0.04,180.0
0.0,180.0,180.0,0.9,12.0,3.0,0.04,180.0
